Company_Name,Company_License,Shipment_ID,Origin,Destination,Planned_Route,Actual_Route,Planned_Timestamp,Actual_Timestamp,Delay_Hours,Delivered_Invoice_ID,Generated_Invoice_ID,Expected_Warehouse,Actual_Warehouse,Customer_Complaint,Route_Deviation,Invoice_Mismatch_Flag,Warehouse_Mismatch_Flag,Complaint_Count,True_Label
Karla Transports,LIC-001014,08bf4b57-c8c6-49dc-b521-7a125b01e385,Agra,Hyderabad,Agra -> Hyderabad via NH27,Agra -> Faridabad -> Hyderabad via NH5,2020-03-15 00:49:57,2020-03-16 00:49:57,24.0,GEN-01e385,GEN-01e385,Hyderabad_WH,Hyderabad_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,3721692f-a892-45e0-8b41-f583b0fc26f3,Bhagalpur,Nashik,Bhagalpur -> Nashik via NH23,Bhagalpur -> Nashik via NH23,2019-04-05 19:01:29,2019-04-06 19:01:29,24.0,GEN-fc26f3,GEN-fc26f3,Nashik_WH,Nashik_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,c1c5b760-4acf-42cb-baf7-da7f7a64f0d9,Meerut,Jaipur,Meerut -> Jaipur via NH65,Meerut -> Jaipur via NH65,2019-06-11 10:19:37,2019-06-12 10:19:37,24.0,GEN-64f0d9,GEN-64f0d9,Jaipur_WH,Jaipur_WH,No Complaint,0,0,0,1,best
Karla Transports,LIC-001014,a56979cf-12a8-4cb9-8e50-1cc63e6c8ea2,Chennai,Ahmedabad,Chennai -> Ahmedabad via NH54,Chennai -> Ahmedabad via NH54,2019-10-20 01:55:29,2019-10-21 01:55:29,24.0,GEN-6c8ea2,GEN-6c8ea2,Ahmedabad_WH,Ahmedabad_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,c5b1295d-010f-483f-a42c-fb90c9d27197,Pune,Kanpur,Pune -> Kanpur via NH61,Pune -> Kanpur via NH61,2018-07-25 17:24:42,2018-07-26 17:24:42,24.0,GEN-d27197,GEN-d27197,Kanpur_WH,Kanpur_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,a33afc2e-d302-4c25-bc1f-0fe010665df9,Hyderabad,Nagpur,Hyderabad -> Nagpur via NH54,Hyderabad -> Vadodara -> Nagpur via NH36,2019-02-23 09:06:28,2019-02-24 09:06:28,24.0,GEN-665df9,GEN-665df9,Nagpur_WH,Nagpur_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,61656e7e-676f-44e4-9126-f65241beef23,Chennai,Nagpur,Chennai -> Nagpur via NH2,Chennai -> Nagpur via NH2,2019-04-04 15:09:43,2019-04-05 15:09:43,24.0,GEN-beef23,GEN-beef23,Nagpur_WH,Nagpur_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,a8caca46-de2b-4168-b165-7450952d9fab,Indore,Rourkela,Indore -> Rourkela via NH3,Indore -> Rourkela via NH3,2018-08-31 15:56:04,2018-09-01 15:56:04,24.0,GEN-2d9fab,GEN-2d9fab,Rourkela_WH,Rourkela_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,bc24234c-7b79-48d9-ac21-8f57b736332d,Patna,Hyderabad,Patna -> Hyderabad via NH32,Patna -> Hyderabad via NH32,2020-10-05 05:24:47,2020-10-06 05:24:47,24.0,GEN-36332d,GEN-36332d,Hyderabad_WH,Hyderabad_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,9a3079a7-7ff0-4563-be2a-c0fb1d2b90fa,Madurai,Guwahati,Madurai -> Guwahati via NH18,Madurai -> Guwahati via NH18,2020-12-07 10:05:44,2020-12-08 10:05:44,24.0,GEN-2b90fa,GEN-2b90fa,Guwahati_WH,Guwahati_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,2c691451-23cf-4ae9-be0c-6a768fa035eb,Aligarh,Agra,Aligarh -> Agra via NH48,Aligarh -> Agra via NH48,2019-03-09 10:48:32,2019-03-10 10:48:32,24.0,GEN-a035eb,GEN-a035eb,Agra_WH,Agra_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,e3cb29c0-4446-4bb8-817c-c7d4cac0bc96,Pune,Jodhpur,Pune -> Jodhpur via NH58,Pune -> Jodhpur via NH58,2019-01-22 10:48:21,2019-01-23 10:48:21,24.0,GEN-c0bc96,GEN-c0bc96,Jodhpur_WH,Jodhpur_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,9f6f5023-dc3c-4eea-b7be-d01f7bff60a8,Surat,Bhopal,Surat -> Bhopal via NH55,Surat -> Rourkela -> Bhopal via NH60,2020-07-27 18:38:44,2020-07-28 18:38:44,24.0,GEN-ff60a8,GEN-ff60a8,Bhopal_WH,Bhopal_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,d58a5ee2-0775-45dc-a1f9-56bbf9fe4587,Jodhpur,Bhagalpur,Jodhpur -> Bhagalpur via NH40,Jodhpur -> Bhagalpur via NH40,2020-01-23 19:16:01,2020-01-24 19:16:01,24.0,GEN-fe4587,GEN-fe4587,Bhagalpur_WH,Bhagalpur_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,3ee8acde-2668-4c8d-aeaf-966178fe7013,Bhagalpur,Udaipur,Bhagalpur -> Udaipur via NH50,Bhagalpur -> Nashik -> Udaipur via NH17,2018-01-18 05:04:43,2018-01-19 05:04:43,24.0,GEN-fe7013,GEN-fe7013,Udaipur_WH,Udaipur_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,785a00a4-ffc5-42da-92fc-d459210fd334,Kanpur,Indore,Kanpur -> Indore via NH45,Kanpur -> Cuttack -> Indore via NH20,2020-07-02 09:46:13,2020-07-03 09:46:13,24.0,GEN-0fd334,GEN-0fd334,Indore_WH,Indore_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,7d6e35c0-b0e9-4c7c-9b05-574b287aa818,Indore,Mysore,Indore -> Mysore via NH62,Indore -> Mysore via NH62,2019-09-14 02:16:02,2019-09-15 02:16:02,24.0,GEN-7aa818,GEN-7aa818,Mysore_WH,Mysore_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,c21c2c0d-8ef3-443c-b601-a6ff21696810,Jodhpur,Agra,Jodhpur -> Agra via NH2,Jodhpur -> Bhopal -> Agra via NH33,2020-03-26 20:34:19,2020-03-27 20:34:19,24.0,GEN-696810,GEN-696810,Agra_WH,Agra_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,23d0cb59-ec16-4590-8540-671d8564d3e4,Kolkata,Mysore,Kolkata -> Mysore via NH26,Kolkata -> Mysore via NH26,2018-10-22 12:46:39,2018-10-23 12:46:39,24.0,GEN-64d3e4,GEN-64d3e4,Mysore_WH,Mysore_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,184ecbfc-dd90-4600-bc11-9c5c664f7957,Mumbai,Bengaluru,Mumbai -> Bengaluru via NH1,Mumbai -> Bengaluru via NH1,2019-03-26 20:48:16,2019-03-27 20:48:16,24.0,GEN-4f7957,GEN-4f7957,Bengaluru_WH,Bengaluru_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,89c43edd-e917-45d3-a880-e37390b0b8f3,Coimbatore,Thane,Coimbatore -> Thane via NH5,Coimbatore -> Thane via NH5,2020-05-26 04:18:05,2020-05-27 04:18:05,24.0,GEN-b0b8f3,GEN-b0b8f3,Thane_WH,Thane_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,cc82e823-a311-4045-bfbb-d9ea5eaf4d52,Guwahati,Jaipur,Guwahati -> Jaipur via NH61,Guwahati -> Cuttack -> Jaipur via NH56,2020-09-28 01:59:38,2020-09-29 01:59:38,24.0,GEN-af4d52,GEN-af4d52,Jaipur_WH,Jaipur_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,168b8c03-c3d0-49a3-9a87-cd68e4189f0a,Vadodara,Mumbai,Vadodara -> Mumbai via NH43,Vadodara -> Mumbai via NH43,2020-10-05 03:09:03,2020-10-06 03:09:03,24.0,GEN-189f0a,GEN-189f0a,Mumbai_WH,Mumbai_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,995b664f-bcc1-46ad-a70e-8b8dfc16f7d5,Rourkela,Cuttack,Rourkela -> Cuttack via NH14,Rourkela -> Cuttack via NH14,2019-02-10 11:29:07,2019-02-11 11:29:07,24.0,GEN-16f7d5,GEN-16f7d5,Cuttack_WH,Cuttack_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,ac8a7c0b-3a56-4791-849f-3828d2a84c70,Jodhpur,Nashik,Jodhpur -> Nashik via NH17,Jodhpur -> Nashik via NH17,2018-05-13 07:33:23,2018-05-14 07:33:23,24.0,GEN-a84c70,GEN-a84c70,Nashik_WH,Nashik_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,38997d0f-fe8c-4935-82bf-2cfa63d2fc4d,Cuttack,Nashik,Cuttack -> Nashik via NH53,Cuttack -> Aligarh -> Nashik via NH56,2020-06-07 08:53:39,2020-06-08 08:53:39,24.0,GEN-d2fc4d,GEN-d2fc4d,Nashik_WH,Nashik_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,f5dce279-064a-4960-815e-5420fefec0e3,Mumbai,Guwahati,Mumbai -> Guwahati via NH32,Mumbai -> Guwahati via NH32,2019-04-23 10:58:24,2019-04-24 10:58:24,24.0,GEN-fec0e3,GEN-fec0e3,Guwahati_WH,Guwahati_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,38aea829-5a64-4a3d-901a-82157a5ded00,Siliguri,Guwahati,Siliguri -> Guwahati via NH52,Siliguri -> Hyderabad -> Guwahati via NH64,2020-02-01 11:40:54,2020-02-02 11:40:54,24.0,GEN-5ded00,GEN-5ded00,Guwahati_WH,Guwahati_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,f386b7a8-cd74-4258-ab8d-a8717b3b163a,Hyderabad,Bhopal,Hyderabad -> Bhopal via NH54,Hyderabad -> Bhagalpur -> Bhopal via NH23,2018-03-11 21:17:35,2018-03-12 21:17:35,24.0,GEN-3b163a,GEN-3b163a,Bhopal_WH,Bhopal_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,197c34eb-5989-4f6e-a5ba-2bbf26528f00,Amritsar,Nagpur,Amritsar -> Nagpur via NH62,Amritsar -> Siliguri -> Nagpur via NH6,2018-10-22 23:08:20,2018-10-23 23:08:20,24.0,GEN-528f00,GEN-528f00,Nagpur_WH,Nagpur_WH,No Complaint,0,0,0,1,best
Karla Transports,LIC-001014,06e0a722-ce1d-47da-9597-678457d83b5c,Noida,Cuttack,Noida -> Cuttack via NH1,Noida -> Cuttack via NH1,2020-02-06 10:37:31,2020-02-07 10:37:31,24.0,GEN-d83b5c,GEN-d83b5c,Cuttack_WH,Cuttack_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,5d9f223d-4abc-40e0-b524-fa7ee77b53b1,Thane,Mysore,Thane -> Mysore via NH9,Thane -> Mysore via NH9,2018-01-08 23:34:06,2018-01-09 23:34:06,24.0,GEN-7b53b1,GEN-7b53b1,Mysore_WH,Mysore_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,6369a7e8-af55-4008-836a-f25fc3c43091,Bengaluru,Faridabad,Bengaluru -> Faridabad via NH46,Bengaluru -> Visakhapatnam -> Faridabad via NH22,2020-04-16 02:01:52,2020-04-17 02:01:52,24.0,GEN-c43091,GEN-c43091,Faridabad_WH,Faridabad_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,a528b6ac-39b7-4725-9757-49de7e3fa2f7,Bengaluru,Cuttack,Bengaluru -> Cuttack via NH10,Bengaluru -> Cuttack via NH10,2019-07-04 22:44:16,2019-07-05 22:44:16,24.0,GEN-3fa2f7,GEN-3fa2f7,Cuttack_WH,Cuttack_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,a6124205-6de0-4cec-99a7-7a31d0bd9816,Guwahati,Meerut,Guwahati -> Meerut via NH34,Guwahati -> Nashik -> Meerut via NH47,2019-01-22 14:46:59,2019-01-23 14:46:59,24.0,GEN-bd9816,GEN-bd9816,Meerut_WH,Meerut_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,588a56e4-522f-4cd0-b9dd-6f46320cb2ed,Mumbai,Ahmedabad,Mumbai -> Ahmedabad via NH37,Mumbai -> Pimpri -> Ahmedabad via NH2,2019-04-29 20:54:17,2019-04-30 20:54:17,24.0,GEN-0cb2ed,GEN-0cb2ed,Ahmedabad_WH,Ahmedabad_WH,No Complaint,0,0,0,2,best
Karla Transports,LIC-001014,2e74d569-c077-495b-9e61-f40a91110dc4,Kanpur,Chennai,Kanpur -> Chennai via NH4,Kanpur -> Chennai via NH4,2020-07-03 07:20:38,2020-07-04 07:20:38,24.0,GEN-110dc4,GEN-110dc4,Chennai_WH,Chennai_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,d252d057-570f-4d54-9ec0-c32cf5a76c2d,Bhopal,Udaipur,Bhopal -> Udaipur via NH48,Bhopal -> Udaipur via NH48,2020-04-25 01:20:55,2020-04-26 01:20:55,24.0,GEN-a76c2d,GEN-a76c2d,Udaipur_WH,Udaipur_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,4b97505e-cc21-457a-8eb6-fd5eceed376a,Agra,Noida,Agra -> Noida via NH2,Agra -> Guwahati -> Noida via NH21,2020-08-02 14:53:02,2020-08-03 14:53:02,24.0,GEN-ed376a,GEN-ed376a,Noida_WH,Noida_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,668ca957-6eac-45bc-a3d3-def5d4e5b324,Indore,Visakhapatnam,Indore -> Visakhapatnam via NH44,Indore -> Visakhapatnam via NH44,2018-07-25 06:57:07,2018-07-26 06:57:07,24.0,GEN-e5b324,GEN-e5b324,Visakhapatnam_WH,Visakhapatnam_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,953c3ea4-1958-40db-9b1a-ee6b30597d80,Rourkela,Jalandhar,Rourkela -> Jalandhar via NH6,Rourkela -> Jalandhar via NH6,2020-07-29 00:28:32,2020-07-30 00:28:32,24.0,GEN-597d80,GEN-597d80,Jalandhar_WH,Jalandhar_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,12c7529b-971c-4ae6-97b9-ac83536acd5f,Aligarh,Vadodara,Aligarh -> Vadodara via NH29,Aligarh -> Nagpur -> Vadodara via NH19,2019-08-29 12:42:31,2019-08-30 12:42:31,24.0,GEN-6acd5f,GEN-6acd5f,Vadodara_WH,Vadodara_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,bce9b2d5-9ca6-41bc-8a39-64ddf1a957f2,Mysore,Lucknow,Mysore -> Lucknow via NH52,Mysore -> Pune -> Lucknow via NH15,2020-07-11 17:54:36,2020-07-12 17:54:36,24.0,GEN-a957f2,GEN-a957f2,Lucknow_WH,Lucknow_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,628bacf1-45bc-4b6f-b078-4543a7c36648,Jaipur,Delhi,Jaipur -> Delhi via NH41,Jaipur -> Jalandhar -> Delhi via NH1,2020-01-10 12:23:07,2020-01-11 12:23:07,24.0,GEN-c36648,GEN-c36648,Delhi_WH,Delhi_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,0e0637b9-9b30-4dc4-ac43-baa4e45df9f4,Aligarh,Surat,Aligarh -> Surat via NH26,Aligarh -> Ahmedabad -> Surat via NH38,2019-08-30 11:13:23,2019-08-31 11:13:23,24.0,GEN-5df9f4,GEN-5df9f4,Surat_WH,Surat_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,af79840a-1ba3-46d0-a179-1b9e19e29390,Nashik,Jalandhar,Nashik -> Jalandhar via NH50,Nashik -> Jalandhar via NH50,2018-07-25 11:24:08,2018-07-26 11:24:08,24.0,GEN-e29390,GEN-e29390,Jalandhar_WH,Jalandhar_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,09c04145-81f8-45b7-8812-d55ce9a3fb64,Mumbai,Madurai,Mumbai -> Madurai via NH30,Mumbai -> Madurai via NH30,2018-08-03 04:05:15,2018-08-04 04:05:15,24.0,GEN-a3fb64,GEN-a3fb64,Madurai_WH,Madurai_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,6c227d6d-24a5-4d59-87ee-2aaad4ada491,Rajkot,Faridabad,Rajkot -> Faridabad via NH58,Rajkot -> Madurai -> Faridabad via NH52,2018-03-17 05:10:46,2018-03-18 05:10:46,24.0,GEN-ada491,GEN-ada491,Faridabad_WH,Faridabad_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,2649e666-2358-4dc6-9d94-10b81ab13cbc,Mumbai,Madurai,Mumbai -> Madurai via NH6,Mumbai -> Noida -> Madurai via NH12,2020-10-02 01:08:18,2020-10-03 01:08:18,24.0,GEN-b13cbc,GEN-b13cbc,Madurai_WH,Madurai_WH,No Complaint,0,0,0,1,best
Karla Transports,LIC-001014,06fd9eef-5ff0-4ff2-8b5b-884013b51332,Mumbai,Thane,Mumbai -> Thane via NH6,Mumbai -> Thane via NH6,2018-09-14 04:14:45,2018-09-15 04:14:45,24.0,GEN-b51332,GEN-b51332,Thane_WH,Thane_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,79fea6e1-0504-420e-8b16-51d2b515ca68,Lucknow,Indore,Lucknow -> Indore via NH59,Lucknow -> Indore via NH59,2020-06-02 00:22:17,2020-06-03 00:22:17,24.0,GEN-15ca68,GEN-15ca68,Indore_WH,Indore_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,660ec721-df37-456f-92bc-3e03aec2e8d5,Patna,Bengaluru,Patna -> Bengaluru via NH7,Patna -> Bengaluru via NH7,2020-04-08 16:18:51,2020-04-09 16:18:51,24.0,GEN-c2e8d5,GEN-c2e8d5,Bengaluru_WH,Bengaluru_WH,No Complaint,0,0,0,1,best
Karla Transports,LIC-001014,1548c381-3735-49e5-aaf8-21133d2fd611,Guwahati,Visakhapatnam,Guwahati -> Visakhapatnam via NH35,Guwahati -> Visakhapatnam via NH35,2020-07-06 08:46:19,2020-07-07 08:46:19,24.0,GEN-2fd611,GEN-2fd611,Visakhapatnam_WH,Visakhapatnam_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,26587c9d-9bd5-4022-bca1-0a78f14595b0,Vadodara,Vijayawada,Vadodara -> Vijayawada via NH29,Vadodara -> Vijayawada via NH29,2018-07-13 04:19:02,2018-07-14 04:19:02,24.0,GEN-4595b0,GEN-4595b0,Vijayawada_WH,Vijayawada_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,ce75e732-82f0-4d63-9a37-cce1a13d8d94,Vijayawada,Jodhpur,Vijayawada -> Jodhpur via NH28,Vijayawada -> Vadodara -> Jodhpur via NH43,2019-09-11 11:37:11,2019-09-12 11:37:11,24.0,GEN-3d8d94,GEN-3d8d94,Jodhpur_WH,Jodhpur_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,4a1d1904-90d4-48f8-88f5-993302702ac8,Jaipur,Pune,Jaipur -> Pune via NH64,Jaipur -> Pune via NH64,2018-03-23 07:06:46,2018-03-24 07:06:46,24.0,GEN-702ac8,GEN-702ac8,Pune_WH,Pune_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,535cb9f1-6198-4d4f-91ad-cf0436c0d702,Nashik,Surat,Nashik -> Surat via NH40,Nashik -> Surat via NH40,2018-02-17 08:30:07,2018-02-18 08:30:07,24.0,GEN-c0d702,GEN-c0d702,Surat_WH,Surat_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,a5d6ceef-da4f-4edc-8bfb-68167a5e9cb8,Patna,Delhi,Patna -> Delhi via NH17,Patna -> Chennai -> Delhi via NH47,2020-02-22 21:17:03,2020-02-23 21:17:03,24.0,GEN-5e9cb8,GEN-5e9cb8,Delhi_WH,Delhi_WH,No Complaint,0,0,0,2,best
Karla Transports,LIC-001014,8f406ef9-e790-4f69-9476-aef7fdcf276b,Agra,Thane,Agra -> Thane via NH12,Agra -> Thane via NH12,2018-05-26 20:27:03,2018-05-27 20:27:03,24.0,GEN-cf276b,GEN-cf276b,Thane_WH,Thane_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,bcddb082-a159-48b6-be1e-25e3cabe948b,Visakhapatnam,Guwahati,Visakhapatnam -> Guwahati via NH10,Visakhapatnam -> Cuttack -> Guwahati via NH42,2019-04-23 19:48:50,2019-04-24 19:48:50,24.0,GEN-be948b,GEN-be948b,Guwahati_WH,Guwahati_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,14e68021-eb81-4714-a995-39914ce5545b,Jodhpur,Indore,Jodhpur -> Indore via NH13,Jodhpur -> Indore via NH13,2019-05-12 21:45:57,2019-05-13 21:45:57,24.0,GEN-e5545b,GEN-e5545b,Indore_WH,Indore_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,657e289f-bce4-46c8-aa6f-039010959af6,Faridabad,Chennai,Faridabad -> Chennai via NH51,Faridabad -> Chennai via NH51,2019-04-12 13:38:40,2019-04-13 13:38:40,24.0,GEN-959af6,GEN-959af6,Chennai_WH,Chennai_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,f69da8df-fa90-4776-92bd-5487c59cd247,Pune,Faridabad,Pune -> Faridabad via NH31,Pune -> Mysore -> Faridabad via NH64,2019-02-14 20:47:08,2019-02-15 20:47:08,24.0,GEN-9cd247,GEN-9cd247,Faridabad_WH,Faridabad_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,593ced3e-f5a7-4993-b01c-ed08708ab7cc,Jodhpur,Siliguri,Jodhpur -> Siliguri via NH7,Jodhpur -> Siliguri via NH7,2019-01-13 07:29:52,2019-01-14 07:29:52,24.0,GEN-8ab7cc,GEN-8ab7cc,Siliguri_WH,Siliguri_WH,No Complaint,0,0,0,0,best
Karla Transports,LIC-001014,6f2da1d2-0d1e-448e-81fe-e32b838c3d1c,Aligarh,Visakhapatnam,Aligarh -> Visakhapatnam via NH32,Aligarh -> Visakhapatnam via NH32,2020-09-24 21:59:57,2020-09-25 21:59:57,24.0,GEN-8c3d1c,GEN-8c3d1c,Visakhapatnam_WH,Visakhapatnam_WH,No Complaint,0,0,0,0,best
Mahindra Logistics,N/A,4868d117-92ce-4fe6-8b63-9bb92f1aadf6,Kanpur,Patna,Kanpur -> Patna via NH33,Kanpur -> Patna via NH33,2019-07-26 18:56:45,2019-07-27 18:56:45,24.0,GEN-1aadf6,GEN-1aadf6,Patna_WH,Patna_WH,No Complaint,0,0,0,2,unauthorized
Mahindra Logistics,N/A,ff9b3b35-4144-4120-bcfa-935f03aad34d,Aligarh,Thane,Aligarh -> Thane via NH52,Aligarh -> Thane via NH52,2020-08-31 05:36:34,2020-09-01 05:36:34,24.0,GEN-aad34d,GEN-aad34d,Thane_WH,Thane_WH,No Complaint,0,0,0,4,unauthorized
Mahindra Logistics,N/A,3a5004c0-31cd-42ba-87c2-f33a8fa9964c,Agra,Madurai,Agra -> Madurai via NH60,Agra -> Madurai via NH60 via_alt_84,2019-05-22 10:34:13,2019-05-23 10:34:13,4.0,GEN-a9964c,GEN-a9964c,Madurai_WH,Madurai_WH,No Complaint,1,0,0,4,unauthorized
Mahindra Logistics,N/A,a02b916e-aabf-4a06-96cf-cee8ca37bd3f,Faridabad,Nagpur,Faridabad -> Nagpur via NH47,Faridabad -> Nagpur via NH47,2020-05-01 14:34:58,2020-05-02 14:34:58,48.0,DEL-ERR-84102,GEN-37bd3f,Nagpur_WH,Nagpur_WH,No Complaint,0,1,0,3,unauthorized
Mahindra Logistics,N/A,df5a3ac2-6f33-4bb0-9eac-f3554e9a8485,Siliguri,Kolkata,Siliguri -> Kolkata via NH58,Siliguri -> Kolkata via NH58 via_alt_3,2020-08-26 17:20:50,2020-08-27 17:20:50,8.0,GEN-9a8485,GEN-9a8485,Kolkata_WH,Kolkata_WH,No Complaint,1,0,0,5,unauthorized
Mahindra Logistics,N/A,cf5949e0-4c9e-4992-9838-52477c5bdb49,Udaipur,Rourkela,Udaipur -> Rourkela via NH24,Udaipur -> Rourkela via NH24 via_alt_37,2018-02-07 00:38:52,2018-02-08 00:38:52,12.0,DEL-ERR-82762,GEN-5bdb49,Rourkela_WH,Rourkela_WH,No Complaint,1,1,0,7,unauthorized
Mahindra Logistics,N/A,b57a0d1e-e03d-47ef-9b55-839e64a33e7a,Patna,Amritsar,Patna -> Amritsar via NH26,Patna -> Amritsar via NH26,2019-05-07 15:37:41,2019-05-08 15:37:41,24.0,GEN-a33e7a,GEN-a33e7a,Amritsar_WH,Amritsar_WH,No Complaint,0,0,0,0,unauthorized
Mahindra Logistics,N/A,cb25fb62-b15f-404f-a9b2-0b08645776d0,Kolkata,Ahmedabad,Kolkata -> Ahmedabad via NH11,Kolkata -> Ahmedabad via NH11 via_alt_40,2018-03-23 22:45:48,2018-03-24 22:45:48,12.0,GEN-5776d0,GEN-5776d0,Ahmedabad_WH,Mahindra Logistics_ALT_WH_35,No Complaint,1,0,1,8,unauthorized
Mahindra Logistics,N/A,b173c3e7-df71-468b-ae73-c3ff658c0658,Indore,Guwahati,Indore -> Guwahati via NH9,Indore -> Guwahati via NH9,2019-05-06 02:41:37,2019-05-07 02:41:37,24.0,GEN-8c0658,GEN-8c0658,Guwahati_WH,Guwahati_WH,No Complaint,0,0,0,0,unauthorized
Mahindra Logistics,N/A,789c6d86-c058-491c-b763-9cf2bf0977f7,Kolkata,Faridabad,Kolkata -> Faridabad via NH21,Kolkata -> Faridabad via NH21,2018-08-25 03:36:02,2018-08-26 03:36:02,24.0,GEN-0977f7,GEN-0977f7,Faridabad_WH,Faridabad_WH,No Complaint,0,0,0,0,unauthorized
Mahindra Logistics,N/A,1b90a9f3-df53-4b66-8fc8-68aa5b400500,Pimpri,Bhopal,Pimpri -> Bhopal via NH15,Pimpri -> Bhopal via NH15 via_alt_72,2018-08-16 19:22:11,2018-08-17 19:22:11,48.0,DEL-ERR-96795,GEN-400500,Bhopal_WH,Bhopal_WH,No Complaint,1,1,0,9,unauthorized
Mahindra Logistics,N/A,3a30b04e-d88b-4bcd-91ff-562805f785cb,Madurai,Rajkot,Madurai -> Rajkot via NH22,Madurai -> Rajkot via NH22 via_alt_40,2020-06-29 14:12:06,2020-06-30 14:12:06,24.0,GEN-f785cb,GEN-f785cb,Rajkot_WH,Rajkot_WH,No Complaint,1,0,0,6,unauthorized
Mahindra Logistics,N/A,3d2f907e-b69e-4c85-b826-f441ea62eb17,Delhi,Jalandhar,Delhi -> Jalandhar via NH45,Delhi -> Jalandhar via NH45 via_alt_56,2018-05-13 01:25:17,2018-05-14 01:25:17,12.0,GEN-62eb17,GEN-62eb17,Jalandhar_WH,Mahindra Logistics_ALT_WH_20,No Complaint,1,0,1,7,unauthorized
Mahindra Logistics,N/A,5af81c9b-837d-4092-9d5a-baf9341f0d60,Jaipur,Pune,Jaipur -> Pune via NH26,Jaipur -> Pune via NH26 via_alt_23,2019-05-14 04:30:35,2019-05-15 04:30:35,48.0,DEL-ERR-44087,GEN-1f0d60,Pune_WH,Mahindra Logistics_ALT_WH_37,No Complaint,1,1,1,7,unauthorized
Mahindra Logistics,N/A,dd29970d-7bae-48d4-9b60-8bc77c9ed21d,Lucknow,Madurai,Lucknow -> Madurai via NH33,Lucknow -> Madurai via NH33 via_alt_11,2019-03-12 08:19:19,2019-03-13 08:19:19,8.0,DEL-ERR-76677,GEN-9ed21d,Madurai_WH,Mahindra Logistics_ALT_WH_42,Refund/Return,1,1,1,10,unauthorized
